,0
157439,-6.0
157440,7.0
157441,-11.0
157442,-9.0
157443,-9.0
157444,-17.0
157445,-25.0
157446,-25.0
157447,-21.0
157448,-17.0
157449,-15.0
157450,-21.0
157451,11.0
157452,33.0
157453,81.0
157454,141.0
157455,147.0
157456,-17.0
157457,-175.0
157458,-211.0
157459,-151.0
157460,-89.0
157461,-35.0
157462,-15.0
157463,-9.0
157464,-1.0
157465,1.0
157466,7.0
157467,7.0
157468,9.0
157469,13.0
157470,17.0
157471,19.0
157472,25.0
157473,27.0
157474,37.0
157475,37.0
157476,41.0
157477,49.0
157478,51.0
157479,59.0
157480,65.0
157481,71.0
157482,75.0
157483,75.0
157484,75.0
157485,71.0
157486,71.0
157487,71.0
157488,63.0
157489,51.0
157490,45.0
157491,31.0
157492,21.0
157493,13.0
157494,3.0
157495,-1.0
157496,-3.0
157497,-7.0
157498,-5.0
157499,-9.0
157500,-7.0
157501,-5.0
157502,-7.0
157503,-7.0
157504,-5.0
157505,-5.0
157506,-3.0
157507,-3.0
157508,-1.0
157509,1.0
157510,-3.0
157511,-5.0
157512,-5.0
157513,-7.0
157514,-7.0
157515,-7.0
157516,-9.0
157517,-13.0
157518,-11.0
157519,-13.0
157520,-13.0
157521,-17.0
157522,-13.0
157523,-13.0
157524,-15.0
157525,-11.0
157526,-7.0
157527,3.0
157528,5.0
157529,3.0
157530,19.0
157531,11.0
157532,-3.0
157533,-13.0
157534,-9.0
157535,-13.0
157536,-23.0
157537,-29.0
157538,-27.0
157539,-25.0
157540,-23.0
157541,-21.0
157542,-25.0
157543,13.0
157544,43.0
157545,99.0
157546,193.0
157547,91.0
157548,-133.0
157549,-233.0
157550,-203.0
157551,-127.0
157552,-57.0
157553,-31.0
157554,-19.0
157555,-15.0
157556,-11.0
157557,-9.0
157558,-9.0
157559,-3.0
157560,-1.0
157561,1.0
157562,5.0
157563,7.0
157564,13.0
157565,17.0
157566,17.0
157567,25.0
157568,29.0
157569,33.0
157570,41.0
157571,47.0
157572,53.0
157573,57.0
157574,55.0
157575,63.0
157576,61.0
157577,55.0
157578,57.0
157579,47.0
157580,41.0
157581,31.0
157582,15.0
157583,7.0
157584,-1.0
157585,-11.0
157586,-15.0
157587,-21.0
157588,-25.0
157589,-29.0
157590,-29.0
157591,-27.0
157592,-27.0
157593,-29.0
157594,-25.0
157595,-25.0
157596,-21.0
157597,-21.0
157598,-23.0
157599,-21.0
157600,-19.0
157601,-21.0
157602,-17.0
157603,-21.0
157604,-21.0
157605,-21.0
157606,-25.0
157607,-23.0
157608,-23.0
157609,-25.0
157610,-21.0
157611,-25.0
157612,-27.0
157613,-25.0
157614,-27.0
157615,-27.0
157616,-27.0
157617,-17.0
157618,-21.0
157619,-11.0
157620,-3.0
157621,-5.0
157622,-3.0
157623,11.0
157624,3.0
157625,-9.0
157626,-17.0
157627,-13.0
157628,-19.0
157629,-31.0
157630,-35.0
157631,-31.0
157632,-27.0
157633,-29.0
157634,-27.0
157635,-13.0
157636,17.0
157637,79.0
157638,129.0
157639,207.0
157640,61.0
157641,-181.0
157642,-263.0
157643,-195.0
157644,-105.0
157645,-41.0
157646,-25.0
157647,-17.0
157648,-15.0
157649,-13.0
157650,-9.0
157651,-7.0
157652,-7.0
157653,-3.0
157654,-1.0
157655,5.0
157656,7.0
157657,11.0
157658,15.0
157659,21.0
157660,25.0
157661,31.0
157662,33.0
157663,41.0
157664,47.0
157665,53.0
157666,57.0
157667,63.0
157668,59.0
157669,59.0
157670,57.0
157671,53.0
157672,47.0
157673,37.0
157674,27.0
157675,13.0
157676,5.0
157677,-5.0
157678,-13.0
157679,-17.0
157680,-21.0
157681,-23.0
157682,-23.0
157683,-27.0
157684,-27.0
157685,-25.0
157686,-25.0
157687,-25.0
157688,-21.0
157689,-23.0
157690,-17.0
157691,-19.0
157692,-17.0
157693,-19.0
157694,-17.0
157695,-19.0
157696,-17.0
157697,-19.0
157698,-19.0
157699,-23.0
157700,-23.0
157701,-23.0
157702,-27.0
157703,-29.0
157704,-27.0
157705,-29.0
157706,-27.0
157707,-25.0
157708,-25.0
157709,-19.0
157710,-9.0
157711,-5.0
157712,-11.0
157713,-1.0
157714,5.0
157715,-11.0
157716,-23.0
157717,-23.0
157718,-25.0
157719,-35.0
157720,-41.0
157721,-39.0
157722,-37.0
157723,-35.0
157724,-33.0
157725,-33.0
157726,3.0
157727,49.0
157728,105.0
157729,183.0
157730,49.0
157731,-181.0
157732,-269.0
157733,-215.0
157734,-127.0
157735,-53.0
157736,-33.0
157737,-27.0
157738,-25.0
157739,-23.0
157740,-21.0
157741,-19.0
157742,-15.0
157743,-15.0
157744,-9.0
157745,-9.0
157746,1.0
157747,1.0
157748,5.0
157749,11.0
157750,11.0
157751,21.0
157752,27.0
157753,31.0
157754,37.0
157755,45.0
157756,51.0
157757,53.0
157758,51.0
157759,51.0
157760,51.0
157761,45.0
157762,43.0
157763,35.0
157764,23.0
157765,11.0
157766,-1.0
157767,-9.0
157768,-19.0
157769,-27.0
157770,-27.0
157771,-29.0
157772,-33.0
157773,-33.0
157774,-37.0
157775,-33.0
157776,-31.0
157777,-33.0
157778,-29.0
157779,-31.0
157780,-27.0
157781,-25.0
157782,-27.0
157783,-25.0
157784,-23.0
157785,-25.0
157786,-21.0
157787,-25.0
157788,-25.0
157789,-27.0
157790,-29.0
157791,-27.0
157792,-25.0
157793,-29.0
157794,-25.0
157795,-27.0
157796,-27.0
157797,-23.0
157798,-25.0
157799,-15.0
157800,-7.0
157801,-7.0
157802,-7.0
157803,7.0
157804,3.0
157805,-13.0
157806,-25.0
157807,-21.0
157808,-25.0
157809,-39.0
157810,-41.0
157811,-39.0
157812,-37.0
157813,-33.0
157814,-37.0
157815,-27.0
157816,7.0
157817,53.0
157818,103.0
157819,161.0
157820,11.0
157821,-209.0
157822,-261.0
157823,-187.0
157824,-107.0
157825,-47.0
157826,-29.0
157827,-23.0
157828,-23.0
157829,-23.0
157830,-19.0
157831,-15.0
157832,-13.0
157833,-9.0
157834,-7.0
157835,-1.0
157836,-1.0
157837,7.0
157838,9.0
157839,13.0
157840,17.0
157841,25.0
157842,33.0
157843,37.0
157844,45.0
157845,47.0
157846,53.0
157847,55.0
157848,55.0
157849,55.0
157850,51.0
157851,47.0
157852,41.0
157853,27.0
157854,17.0
157855,7.0
157856,-3.0
157857,-9.0
157858,-17.0
157859,-23.0
157860,-25.0
157861,-27.0
157862,-29.0
157863,-29.0
157864,-29.0
157865,-27.0
157866,-25.0
157867,-27.0
157868,-25.0
157869,-23.0
157870,-23.0
157871,-19.0
157872,-19.0
157873,-21.0
157874,-17.0
157875,-21.0
157876,-21.0
157877,-23.0
157878,-25.0
157879,-25.0
157880,-25.0
157881,-29.0
157882,-27.0
157883,-27.0
157884,-27.0
157885,-29.0
157886,-29.0
157887,-31.0
157888,-27.0
157889,-27.0
157890,-23.0
157891,-23.0
157892,-17.0
157893,-9.0
157894,-7.0
157895,-11.0
157896,5.0
157897,9.0
157898,-11.0
157899,-23.0
157900,-23.0
157901,-23.0
157902,-35.0
157903,-39.0
157904,-41.0
157905,-37.0
157906,-35.0
157907,-35.0
157908,-37.0
157909,-3.0
157910,31.0
157911,85.0
157912,155.0
157913,91.0
157914,-103.0
157915,-247.0
157916,-241.0
157917,-155.0
157918,-77.0
157919,-45.0
157920,-31.0
157921,-29.0
157922,-23.0
157923,-23.0
157924,-19.0
157925,-17.0
157926,-17.0
157927,-11.0
157928,-9.0
157929,-3.0
157930,1.0
157931,5.0
157932,9.0
157933,15.0
157934,17.0
157935,23.0
157936,31.0
157937,33.0
157938,41.0
157939,45.0
157940,51.0
157941,49.0
157942,51.0
157943,49.0
157944,49.0
157945,45.0
157946,39.0
157947,31.0
157948,21.0
157949,11.0
157950,-1.0
157951,-9.0
157952,-17.0
157953,-21.0
157954,-23.0
157955,-25.0
157956,-27.0
157957,-27.0
157958,-31.0
157959,-25.0
157960,-25.0
157961,-27.0
157962,-19.0
157963,-21.0
157964,-19.0
157965,-17.0
157966,-17.0
157967,-15.0
157968,-19.0
157969,-21.0
157970,-19.0
157971,-23.0
157972,-23.0
157973,-27.0
157974,-29.0
157975,-25.0
157976,-27.0
157977,-25.0
157978,-27.0
157979,-29.0
157980,-31.0
157981,-33.0
157982,-31.0
157983,-29.0
157984,-29.0
157985,-27.0
157986,-25.0
157987,-19.0
157988,-9.0
157989,-11.0
157990,-7.0
157991,7.0
157992,3.0
157993,-13.0
157994,-25.0
157995,-19.0
157996,-19.0
157997,-35.0
157998,-37.0
157999,-33.0
158000,-31.0
158001,-25.0
158002,-29.0
158003,-9.0
158004,19.0
158005,67.0
158006,103.0
158007,179.0
158008,67.0
158009,-139.0
158010,-235.0
158011,-189.0
158012,-111.0
158013,-43.0
158014,-21.0
158015,-11.0
158016,-11.0
158017,-3.0
158018,-3.0
158019,-1.0
158020,1.0
158021,3.0
158022,11.0
158023,15.0
158024,19.0
158025,29.0
158026,29.0
158027,33.0
158028,37.0
158029,37.0
158030,45.0
158031,53.0
158032,57.0
158033,67.0
158034,69.0
158035,73.0
158036,75.0
158037,73.0
158038,73.0
158039,69.0
158040,67.0
158041,63.0
158042,51.0
158043,45.0
158044,31.0
158045,19.0
158046,13.0
158047,9.0
158048,5.0
158049,5.0
158050,3.0
158051,5.0
158052,5.0
158053,5.0
158054,3.0
158055,9.0
158056,7.0
158057,9.0
158058,11.0
158059,15.0
158060,15.0
158061,13.0
158062,13.0
158063,17.0
158064,15.0
158065,15.0
158066,13.0
158067,13.0
158068,13.0
158069,9.0
158070,13.0
158071,11.0
158072,11.0
158073,15.0
158074,11.0
158075,15.0
158076,21.0
158077,29.0
158078,31.0
158079,31.0
158080,47.0
158081,37.0
158082,21.0
158083,15.0
158084,19.0
158085,13.0
158086,1.0
158087,1.0
158088,3.0
158089,7.0
158090,11.0
158091,5.0
158092,19.0
158093,45.0
158094,83.0
158095,127.0
158096,223.0
158097,103.0
158098,-73.0
158099,-167.0
158100,-171.0
158101,-111.0
158102,-59.0
158103,-7.0
158104,7.0
158105,9.0
158106,15.0
158107,17.0
158108,19.0
158109,25.0
158110,21.0
158111,29.0
158112,27.0
158113,31.0
158114,37.0
158115,39.0
158116,47.0
158117,51.0
158118,53.0
158119,59.0
158120,63.0
158121,69.0
158122,75.0
158123,79.0
158124,83.0
158125,83.0
158126,81.0
158127,81.0
158128,77.0
158129,71.0
158130,57.0
158131,51.0
158132,39.0
158133,25.0
158134,15.0
158135,7.0
158136,7.0
158137,3.0
158138,-1.0
158139,-3.0
158140,-5.0
158141,-5.0
158142,-7.0
158143,-5.0
158144,-7.0
158145,-5.0
158146,-3.0
158147,-3.0
158148,-1.0
158149,-1.0
158150,-3.0
158151,-3.0
158152,-3.0
158153,-1.0
158154,-3.0
158155,-5.0
158156,-7.0
158157,-9.0
158158,-7.0
158159,-9.0
158160,-9.0
158161,-5.0
158162,-11.0
158163,-15.0
158164,-13.0
158165,-15.0
158166,-15.0
158167,-11.0
158168,-9.0
158169,-1.0
158170,9.0
158171,5.0
158172,3.0
158173,15.0
158174,3.0
158175,-11.0
158176,-15.0
158177,-9.0
158178,-11.0
158179,-25.0
158180,-31.0
158181,-29.0
158182,-27.0
158183,-25.0
158184,-27.0
158185,-7.0
158186,21.0
158187,93.0
158188,165.0
158189,269.0
158190,89.0
158191,-197.0
158192,-279.0
158193,-179.0
158194,-75.0
158195,-31.0
158196,-21.0
158197,-21.0
158198,-19.0
158199,-17.0
158200,-11.0
158201,-13.0
158202,-5.0
158203,-7.0
158204,-5.0
158205,-3.0
158206,5.0
158207,7.0
158208,13.0
158209,19.0
158210,23.0
158211,27.0
158212,35.0
158213,35.0
158214,43.0
158215,49.0
158216,53.0
158217,59.0
158218,57.0
158219,53.0
158220,51.0
158221,45.0
158222,39.0
158223,29.0
158224,21.0
158225,9.0
158226,3.0
158227,-11.0
158228,-13.0
158229,-21.0
158230,-27.0
158231,-25.0
158232,-27.0
158233,-31.0
158234,-27.0
158235,-29.0
158236,-27.0
158237,-23.0
158238,-25.0
158239,-21.0
158240,-21.0
158241,-17.0
158242,-15.0
158243,-21.0
158244,-17.0
158245,-19.0
158246,-21.0
158247,-17.0
158248,-21.0
158249,-23.0
158250,-21.0
158251,-23.0
158252,-23.0
158253,-23.0
158254,-29.0
158255,-27.0
158256,-25.0
158257,-27.0
158258,-25.0
158259,-29.0
158260,-25.0
158261,-21.0
158262,-23.0
158263,-11.0
158264,-1.0
158265,1.0
158266,-5.0
158267,7.0
158268,7.0
158269,-13.0
158270,-21.0
158271,-19.0
158272,-17.0
158273,-33.0
158274,-35.0
158275,-37.0
158276,-35.0
158277,-33.0
158278,-33.0
158279,-33.0
158280,-1.0
158281,35.0
158282,113.0
158283,195.0
158284,179.0
158285,-91.0
158286,-291.0
158287,-239.0
158288,-129.0
158289,-55.0
158290,-29.0
158291,-25.0
158292,-25.0
158293,-25.0
158294,-27.0
158295,-21.0
158296,-15.0
158297,-17.0
158298,-13.0
158299,-9.0
158300,-5.0
158301,-3.0
158302,1.0
158303,7.0
158304,9.0
158305,17.0
158306,23.0
158307,25.0
158308,33.0
158309,41.0
158310,41.0
158311,45.0
158312,43.0
158313,43.0
158314,39.0
158315,35.0
158316,31.0
158317,21.0
158318,9.0
158319,-1.0
158320,-13.0
158321,-23.0
158322,-27.0
158323,-35.0
158324,-37.0
158325,-41.0
158326,-43.0
158327,-43.0
158328,-41.0
158329,-37.0
158330,-41.0
158331,-37.0
158332,-35.0
158333,-37.0
158334,-33.0
158335,-31.0
158336,-29.0
158337,-31.0
158338,-31.0
158339,-31.0
158340,-33.0
158341,-35.0
158342,-35.0
158343,-37.0
158344,-37.0
158345,-39.0
158346,-39.0
158347,-41.0
158348,-41.0
158349,-43.0
158350,-45.0
158351,-43.0
158352,-43.0
158353,-45.0
158354,-43.0
158355,-43.0
158356,-43.0
158357,-43.0
158358,-47.0
158359,-45.0
158360,-43.0
158361,-39.0
158362,-35.0
158363,-25.0
158364,-17.0
158365,-17.0
158366,-21.0
158367,-11.0
158368,-17.0
158369,-31.0
158370,-35.0
158371,-31.0
158372,-35.0
158373,-47.0
158374,-51.0
158375,-49.0
158376,-45.0
158377,-45.0
158378,-45.0
158379,-25.0
158380,5.0
158381,75.0
158382,129.0
158383,199.0
158384,9.0
158385,-247.0
158386,-279.0
158387,-175.0
158388,-77.0
158389,-43.0
158390,-37.0
158391,-33.0
158392,-31.0
158393,-31.0
158394,-27.0
158395,-27.0
158396,-23.0
158397,-21.0
158398,-19.0
158399,-13.0
158400,-9.0
158401,-3.0
158402,1.0
158403,5.0
158404,11.0
158405,15.0
158406,19.0
158407,27.0
158408,33.0
158409,37.0
158410,41.0
158411,41.0
158412,43.0
158413,39.0
158414,35.0
158415,33.0
158416,27.0
158417,15.0
158418,7.0
158419,-3.0
158420,-13.0
158421,-27.0
158422,-33.0
158423,-37.0
158424,-39.0
158425,-41.0
158426,-39.0
158427,-41.0
158428,-41.0
158429,-41.0
158430,-39.0
158431,-35.0
158432,-35.0
158433,-35.0
158434,-29.0
158435,-33.0
158436,-31.0
158437,-31.0
158438,-33.0
158439,-31.0
158440,-31.0
158441,-35.0
158442,-31.0
158443,-35.0
158444,-37.0
158445,-37.0
158446,-41.0
158447,-41.0
158448,-39.0
158449,-41.0
158450,-41.0
158451,-39.0
158452,-41.0
158453,-41.0
158454,-45.0
158455,-41.0
158456,-41.0
158457,-41.0
158458,-37.0
158459,-39.0
158460,-37.0
158461,-37.0
158462,-41.0
158463,-37.0
158464,-37.0
158465,-39.0
158466,-35.0
158467,-33.0
158468,-27.0
158469,-15.0
158470,-15.0
158471,-17.0
158472,-9.0
158473,-1.0
158474,-13.0
158475,-31.0
158476,-33.0
158477,-27.0
158478,-41.0
158479,-47.0
158480,-47.0
158481,-47.0
158482,-39.0
158483,-41.0
158484,-43.0
158485,-5.0
158486,27.0
158487,89.0
158488,183.0
158489,85.0
158490,-157.0
158491,-279.0
158492,-215.0
158493,-119.0
158494,-59.0
158495,-41.0
158496,-37.0
158497,-37.0
158498,-33.0
158499,-31.0
158500,-29.0
158501,-25.0
158502,-23.0
158503,-19.0
158504,-15.0
158505,-13.0
158506,-5.0
158507,-3.0
158508,3.0
158509,7.0
158510,11.0
158511,17.0
158512,23.0
158513,29.0
158514,35.0
158515,35.0
158516,37.0
158517,41.0
158518,35.0
158519,33.0
158520,33.0
158521,25.0
158522,21.0
158523,11.0
158524,-3.0
158525,-11.0
158526,-23.0
158527,-29.0
158528,-35.0
158529,-41.0
158530,-37.0
158531,-43.0
158532,-45.0
158533,-41.0
158534,-45.0
158535,-41.0
158536,-41.0
158537,-37.0
158538,-35.0
158539,-35.0
158540,-33.0
158541,-31.0
158542,-35.0
158543,-33.0
158544,-33.0
158545,-35.0
158546,-33.0
158547,-35.0
158548,-35.0
158549,-37.0
158550,-37.0
158551,-39.0
158552,-39.0
158553,-41.0
158554,-33.0
158555,-35.0
158556,-37.0
158557,-35.0
158558,-37.0
158559,-35.0
158560,-35.0
158561,-35.0
158562,-33.0
158563,-33.0
158564,-33.0
158565,-33.0
158566,-33.0
158567,-33.0
158568,-33.0
158569,-31.0
158570,-29.0
158571,-33.0
158572,-29.0
158573,-25.0
158574,-21.0
158575,-7.0
158576,-3.0
158577,-9.0
158578,3.0
158579,3.0
158580,-11.0
158581,-23.0
158582,-23.0
158583,-21.0
158584,-33.0
158585,-37.0
158586,-37.0
158587,-35.0
158588,-33.0
158589,-37.0
158590,-23.0
158591,9.0
158592,67.0
158593,119.0
158594,161.0
158595,-7.0
158596,-217.0
158597,-253.0
158598,-169.0
158599,-79.0
158600,-39.0
158601,-31.0
158602,-25.0
158603,-25.0
158604,-23.0
158605,-19.0
158606,-19.0
158607,-13.0
158608,-13.0
158609,-13.0
158610,-5.0
158611,-3.0
158612,3.0
158613,7.0
158614,11.0
158615,17.0
158616,21.0
158617,23.0
158618,33.0
158619,37.0
158620,43.0
158621,47.0
158622,43.0
158623,47.0
158624,47.0
158625,43.0
158626,41.0
158627,39.0
158628,31.0
158629,23.0
158630,9.0
158631,3.0
158632,-5.0
158633,-11.0
158634,-17.0
158635,-21.0
158636,-25.0
158637,-29.0
158638,-29.0
158639,-27.0
158640,-27.0
158641,-27.0
158642,-25.0
158643,-23.0
158644,-19.0
158645,-21.0
158646,-23.0
158647,-21.0
158648,-21.0
158649,-23.0
158650,-21.0
158651,-21.0
158652,-23.0
158653,-23.0
158654,-29.0
158655,-25.0
158656,-25.0
158657,-29.0
158658,-27.0
158659,-27.0
158660,-29.0
158661,-27.0
158662,-29.0
158663,-27.0
158664,-29.0
158665,-29.0
158666,-27.0
158667,-29.0
158668,-27.0
158669,-25.0
158670,-29.0
158671,-27.0
158672,-27.0
158673,-29.0
158674,-29.0
158675,-29.0
158676,-27.0
158677,-29.0
158678,-27.0
158679,-21.0
158680,-17.0
158681,-7.0
158682,3.0
158683,-7.0
158684,5.0
158685,1.0
158686,-11.0
158687,-21.0
158688,-19.0
158689,-21.0
158690,-31.0
158691,-35.0
158692,-35.0
158693,-31.0
158694,-29.0
158695,-33.0
158696,-19.0
158697,9.0
158698,63.0
158699,103.0
158700,179.0
158701,79.0
158702,-155.0
158703,-263.0
158704,-197.0
158705,-103.0
158706,-39.0
158707,-23.0
158708,-21.0
158709,-19.0
158710,-19.0
158711,-13.0
158712,-13.0
158713,-11.0
158714,-7.0
158715,-5.0
158716,1.0
158717,5.0
158718,7.0
158719,13.0
158720,-70.0
158721,-70.0
158722,-70.0
158723,-76.0
158724,-58.0
158725,-70.0
158726,-61.0
158727,-70.0
158728,-67.0
158729,-67.0
158730,-79.0
158731,-64.0
158732,-76.0
158733,-67.0
158734,-52.0
158735,-44.0
158736,-35.0
158737,-17.0
158738,2.0
158739,-5.0
158740,-2.0
158741,-5.0
158742,-2.0
158743,-11.0
158744,-38.0
158745,-44.0
158746,-73.0
158747,-79.0
158748,-88.0
158749,-85.0
158750,-94.0
158751,-91.0
158752,-88.0
158753,-88.0
158754,-85.0
158755,-91.0
158756,-82.0
158757,-88.0
158758,-41.0
158759,158.0
158760,403.0
158761,603.0
158762,347.0
158763,-173.0
158764,-376.0
158765,-255.0
158766,-138.0
158767,-105.0
158768,-91.0
158769,-91.0
158770,-88.0
158771,-91.0
158772,-73.0
158773,-76.0
158774,-76.0
158775,-70.0
158776,-73.0
158777,-70.0
158778,-61.0
158779,-47.0
158780,-47.0
158781,-38.0
158782,-41.0
158783,-26.0
158784,-23.0
158785,-2.0
158786,14.0
158787,23.0
158788,44.0
158789,58.0
158790,91.0
158791,100.0
158792,150.0
158793,173.0
158794,208.0
158795,229.0
158796,258.0
158797,273.0
158798,285.0
158799,270.0
158800,223.0
158801,173.0
158802,105.0
158803,55.0
158804,2.0
158805,-14.0
158806,-41.0
158807,-52.0
158808,-61.0
158809,-67.0
158810,-70.0
158811,-73.0
158812,-58.0
158813,-70.0
158814,-64.0
158815,-70.0
158816,-67.0
158817,-73.0
158818,-58.0
158819,-67.0
158820,-67.0
158821,-64.0
158822,-64.0
158823,-67.0
158824,-67.0
158825,-58.0
158826,-61.0
158827,-61.0
158828,-58.0
158829,-64.0
158830,-61.0
158831,-52.0
158832,-55.0
158833,-61.0
158834,-55.0
158835,-58.0
158836,-67.0
158837,-61.0
158838,-52.0
158839,-41.0
158840,-32.0
158841,-14.0
158842,-14.0
158843,5.0
158844,14.0
158845,11.0
158846,8.0
158847,11.0
158848,8.0
158849,-23.0
158850,-35.0
158851,-52.0
158852,-61.0
158853,-67.0
158854,-73.0
158855,-82.0
158856,-88.0
158857,-70.0
158858,-82.0
158859,-73.0
158860,-76.0
158861,-73.0
158862,-76.0
158863,-73.0
158864,76.0
158865,291.0
158866,547.0
158867,394.0
158868,-152.0
158869,-488.0
158870,-305.0
158871,-158.0
158872,-94.0
158873,-76.0
158874,-79.0
158875,-70.0
158876,-76.0
158877,-55.0
158878,-73.0
158879,-61.0
158880,-61.0
158881,-61.0
158882,-55.0
158883,-55.0
158884,-38.0
158885,-44.0
158886,-35.0
158887,-35.0
158888,-23.0
158889,-20.0
158890,-2.0
158891,20.0
158892,17.0
158893,52.0
158894,61.0
158895,85.0
158896,105.0
158897,141.0
158898,176.0
158899,194.0
158900,223.0
158901,241.0
158902,267.0
158903,276.0
158904,276.0
158905,244.0
158906,194.0
158907,135.0
158908,82.0
158909,35.0
158910,0.0
158911,-20.0
158912,-41.0
158913,-50.0
158914,-58.0
158915,-61.0
158916,-67.0
158917,-64.0
158918,-55.0
158919,-64.0
158920,-58.0
158921,-61.0
158922,-61.0
158923,-58.0
158924,-50.0
158925,-58.0
158926,-55.0
158927,-52.0
158928,-52.0
158929,-55.0
158930,-58.0
158931,-44.0
158932,-47.0
158933,-44.0
158934,-52.0
158935,-50.0
158936,-61.0
158937,-50.0
158938,-47.0
158939,-50.0
158940,-50.0
158941,-61.0
158942,-52.0
158943,-67.0
158944,-26.0
158945,-26.0
158946,-14.0
158947,-5.0
158948,11.0
158949,11.0
158950,2.0
158951,20.0
158952,5.0
158953,17.0
158954,-17.0
158955,-32.0
158956,-52.0
158957,-64.0
158958,-61.0
158959,-76.0
158960,-73.0
158961,-76.0
158962,-76.0
158963,-82.0
158964,-67.0
158965,-67.0
158966,-73.0
158967,-64.0
158968,-70.0
158969,79.0
158970,323.0
158971,529.0
158972,453.0
158973,-41.0
158974,-453.0
158975,-364.0
158976,-185.0
158977,-94.0
158978,-67.0
158979,-70.0
158980,-61.0
158981,-61.0
158982,-55.0
158983,-61.0
158984,-52.0
158985,-50.0
158986,-47.0
158987,-41.0
158988,-44.0
158989,-38.0
158990,-32.0
158991,-14.0
158992,-14.0
158993,-2.0
158994,2.0
158995,14.0
158996,29.0
158997,50.0
158998,73.0
158999,88.0
159000,114.0
159001,138.0
159002,173.0
159003,205.0
159004,241.0
159005,267.0
159006,294.0
159007,308.0
159008,323.0
159009,300.0
159010,273.0
159011,214.0
159012,147.0
159013,85.0
159014,38.0
159015,0.0
159016,-32.0
159017,-29.0
159018,-50.0
159019,-52.0
159020,-67.0
159021,-55.0
159022,-76.0
159023,-64.0
159024,-64.0
159025,-64.0
159026,-64.0
159027,-64.0
159028,-61.0
159029,-70.0
159030,-52.0
159031,-64.0
159032,-58.0
159033,-58.0
159034,-55.0
159035,-58.0
159036,-52.0
159037,-47.0
159038,-55.0
159039,-50.0
159040,-52.0
159041,-52.0
159042,-58.0
159043,-47.0
159044,-55.0
159045,-52.0
159046,-55.0
159047,-64.0
159048,-58.0
159049,-61.0
159050,-44.0
159051,-32.0
159052,-20.0
159053,-11.0
159054,5.0
159055,5.0
159056,11.0
159057,8.0
159058,14.0
159059,11.0
159060,-5.0
159061,-32.0
159062,-58.0
159063,-55.0
159064,-79.0
159065,-70.0
159066,-82.0
159067,-79.0
159068,-88.0
159069,-76.0
159070,-73.0
159071,-76.0
159072,-76.0
159073,-76.0
159074,-64.0
159075,50.0
159076,341.0
159077,535.0
159078,608.0
159079,205.0
159080,-303.0
159081,-382.0
159082,-214.0
159083,-108.0
159084,-79.0
159085,-76.0
159086,-73.0
159087,-70.0
159088,-79.0
159089,-58.0
159090,-64.0
159091,-61.0
159092,-58.0
159093,-55.0
159094,-55.0
159095,-47.0
159096,-41.0
159097,-41.0
159098,-26.0
159099,-17.0
159100,-8.0
159101,-2.0
159102,20.0
159103,23.0
159104,47.0
159105,67.0
159106,91.0
159107,117.0
159108,152.0
159109,191.0
159110,220.0
159111,247.0
159112,276.0
159113,297.0
159114,317.0
159115,320.0
159116,285.0
159117,232.0
159118,170.0
159119,105.0
159120,52.0
159121,11.0
159122,-23.0
159123,-44.0
159124,-61.0
159125,-64.0
159126,-82.0
159127,-73.0
159128,-76.0
159129,-73.0
159130,-82.0
159131,-70.0
159132,-82.0
159133,-70.0
159134,-67.0
159135,-79.0
159136,-76.0
159137,-76.0
159138,-76.0
159139,-82.0
159140,-64.0
159141,-76.0
159142,-64.0
159143,-79.0
159144,-67.0
159145,-82.0
159146,-55.0
159147,-64.0
159148,-67.0
159149,-70.0
159150,-67.0
159151,-76.0
159152,-73.0
159153,-61.0
159154,-76.0
159155,-70.0
159156,-79.0
159157,-50.0
159158,-52.0
159159,-23.0
159160,-17.0
159161,2.0
159162,-5.0
159163,-2.0
159164,-11.0
159165,0.0
159166,0.0
159167,-35.0
159168,-52.0
159169,-70.0
159170,-79.0
159171,-88.0
159172,-76.0
159173,-94.0
159174,-85.0
159175,-100.0
159176,-88.0
159177,-97.0
159178,-70.0
159179,-85.0
159180,-70.0
159181,-58.0
159182,114.0
159183,391.0
159184,603.0
159185,485.0
159186,-14.0
159187,-370.0
159188,-308.0
159189,-173.0
159190,-102.0
159191,-82.0
159192,-88.0
159193,-85.0
159194,-85.0
159195,-85.0
159196,-82.0
159197,-70.0
159198,-70.0
159199,-70.0
159200,-70.0
159201,-61.0
159202,-58.0
159203,-47.0
159204,-44.0
159205,-35.0
159206,-29.0
159207,-23.0
159208,-8.0
